"País.de.residencia","Meses","Total","Year"
"Países Bajos",1,258,2013
"Países Bajos",2,309,2013
"Países Bajos",3,545,2013
"Países Bajos",4,1634,2013
"Países Bajos",5,2495,2013
"Países Bajos",6,2912,2013
"Países Bajos",7,2764,2013
"Países Bajos",8,2831,2013
"Países Bajos",9,2869,2013
"Países Bajos",10,2664,2013
"Países Bajos",11,279,2013
"Países Bajos",12,359,2013
"Países Bajos",1,196,2014
"Países Bajos",2,298,2014
"Países Bajos",3,403,2014
"Países Bajos",4,1468,2014
"Países Bajos",5,3639,2014
"Países Bajos",6,4315,2014
"Países Bajos",7,3570,2014
"Países Bajos",8,2989,2014
"Países Bajos",9,4609,2014
"Países Bajos",10,1993,2014
"Países Bajos",11,366,2014
"Países Bajos",12,308,2014
"Países Bajos",1,294,2015
"Países Bajos",2,419,2015
"Países Bajos",3,570,2015
"Países Bajos",4,1773,2015
"Países Bajos",5,4731,2015
"Países Bajos",6,5765,2015
"Países Bajos",7,5039,2015
"Países Bajos",8,3709,2015
"Países Bajos",9,4815,2015
"Países Bajos",10,2992,2015
"Países Bajos",11,1000,2015
"Países Bajos",12,596,2015
"Países Bajos",1,260,2016
"Países Bajos",2,342,2016
"Países Bajos",3,849,2016
"Países Bajos",4,1775,2016
"Países Bajos",5,4435,2016
"Países Bajos",6,4429,2016
"Países Bajos",7,4059,2016
"Países Bajos",8,3751,2016
"Países Bajos",9,4075,2016
"Países Bajos",10,3442,2016
"Países Bajos",11,686,2016
"Países Bajos",12,249,2016
"Países Bajos",1,507,2017
"Países Bajos",2,394,2017
"Países Bajos",3,637,2017
"Países Bajos",4,1922,2017
"Países Bajos",5,4635,2017
"Países Bajos",6,4757,2017
"Países Bajos",7,5132,2017
"Países Bajos",8,4242,2017
"Países Bajos",9,4831,2017
"Países Bajos",10,3512,2017
"Países Bajos",11,759,2017
"Países Bajos",12,357,2017
"Países Bajos",1,530,2018
"Países Bajos",2,706,2018
"Países Bajos",3,952,2018
"Países Bajos",4,2538,2018
"Países Bajos",5,4504,2018
"Países Bajos",6,4093,2018
"Países Bajos",7,3793,2018
"Países Bajos",8,3392,2018
"Países Bajos",9,4363,2018
"Países Bajos",10,2731,2018
"Países Bajos",11,674,2018
"Países Bajos",12,520,2018
"Polonia",1,0,2000
"Polonia",2,12,2000
"Polonia",3,73,2000
"Polonia",4,30,2000
"Polonia",5,157,2000
"Polonia",6,186,2000
"Polonia",7,600,2000
"Polonia",8,115,2000
"Polonia",9,527,2000
"Polonia",10,1772,2000
"Polonia",11,17,2000
"Polonia",12,18,2000
"Polonia",1,18,2001
"Polonia",2,18,2001
"Polonia",3,1890,2001
"Polonia",4,21,2001
"Polonia",5,677,2001
"Polonia",6,447,2001
"Polonia",7,261,2001
"Polonia",8,31,2001
"Polonia",9,374,2001
"Polonia",10,133,2001
"Polonia",11,25,2001
"Polonia",12,13,2001
"Polonia",1,9,2002
"Polonia",2,32,2002
"Polonia",3,35,2002
"Polonia",4,171,2002
"Polonia",5,85,2002
"Polonia",6,189,2002
"Polonia",7,1489,2002
"Polonia",8,118,2002
"Polonia",9,172,2002
"Polonia",10,54,2002
"Polonia",11,26,2002
"Polonia",12,27,2002
"Polonia",1,110,2003
"Polonia",2,44,2003
"Polonia",3,38,2003
"Polonia",4,117,2003
"Polonia",5,367,2003
"Polonia",6,1097,2003
"Polonia",7,293,2003
"Polonia",8,1108,2003
"Polonia",9,453,2003
"Polonia",10,69,2003
"Polonia",11,18,2003
"Polonia",12,29,2003
"Polonia",1,50,2004
"Polonia",2,44,2004
"Polonia",3,70,2004
"Polonia",4,78,2004
"Polonia",5,1798,2004
"Polonia",6,221,2004
"Polonia",7,286,2004
"Polonia",8,138,2004
"Polonia",9,638,2004
"Polonia",10,134,2004
"Polonia",11,224,2004
"Polonia",12,100,2004
"Polonia",1,52,2005
"Polonia",2,172,2005
"Polonia",3,78,2005
"Polonia",4,580,2005
"Polonia",5,189,2005
"Polonia",6,652,2005
"Polonia",7,315,2005
"Polonia",8,631,2005
"Polonia",9,329,2005
"Polonia",10,211,2005
"Polonia",11,157,2005
"Polonia",12,71,2005
"Polonia",1,161,2006
"Polonia",2,109,2006
"Polonia",3,111,2006
"Polonia",4,267,2006
"Polonia",5,555,2006
"Polonia",6,794,2006
"Polonia",7,888,2006
"Polonia",8,673,2006
"Polonia",9,647,2006
"Polonia",10,680,2006
"Polonia",11,248,2006
"Polonia",12,442,2006
"Polonia",1,286,2007
"Polonia",2,252,2007
"Polonia",3,193,2007
"Polonia",4,1067,2007
"Polonia",5,422,2007
"Polonia",6,954,2007
"Polonia",7,1226,2007
"Polonia",8,373,2007
"Polonia",9,1670,2007
"Polonia",10,836,2007
"Polonia",11,240,2007
"Polonia",12,116,2007
"Polonia",1,124,2008
"Polonia",2,306,2008
"Polonia",3,174,2008
"Polonia",4,274,2008
"Polonia",5,707,2008
"Polonia",6,1060,2008
"Polonia",7,797,2008
"Polonia",8,1094,2008
"Polonia",9,1199,2008
"Polonia",10,401,2008
"Polonia",11,330,2008
"Polonia",12,118,2008
"Polonia",1,149,2009
"Polonia",2,151,2009
"Polonia",3,213,2009
"Polonia",4,1313,2009
"Polonia",5,389,2009
"Polonia",6,972,2009
"Polonia",7,1378,2009
"Polonia",8,983,2009
"Polonia",9,2050,2009
"Polonia",10,1002,2009
"Polonia",11,470,2009
"Polonia",12,114,2009
"Polonia",1,207,2010
"Polonia",2,125,2010
"Polonia",3,403,2010
"Polonia",4,765,2010
"Polonia",5,991,2010
"Polonia",6,1518,2010
"Polonia",7,879,2010
"Polonia",8,1243,2010
"Polonia",9,2367,2010
"Polonia",10,556,2010
"Polonia",11,1000,2010
"Polonia",12,103,2010
"Polonia",1,79,2011
"Polonia",2,217,2011
"Polonia",3,336,2011
"Polonia",4,547,2011
"Polonia",5,1581,2011
"Polonia",6,781,2011
"Polonia",7,3001,2011
"Polonia",8,1444,2011
"Polonia",9,3133,2011
"Polonia",10,962,2011
"Polonia",11,501,2011
"Polonia",12,131,2011
"Polonia",1,223,2012
"Polonia",2,210,2012
"Polonia",3,311,2012
"Polonia",4,413,2012
"Polonia",5,2042,2012
"Polonia",6,1841,2012
"Polonia",7,1796,2012
"Polonia",8,1608,2012
"Polonia",9,1650,2012
"Polonia",10,1195,2012
"Polonia",11,503,2012
"Polonia",12,192,2012
"Polonia",1,82,2013
"Polonia",2,181,2013
"Polonia",3,279,2013
"Polonia",4,666,2013
"Polonia",5,983,2013
"Polonia",6,787,2013
"Polonia",7,1490,2013
"Polonia",8,1958,2013
"Polonia",9,1772,2013
"Polonia",10,1837,2013
"Polonia",11,183,2013
"Polonia",12,180,2013
"Polonia",1,507,2014
"Polonia",2,469,2014
"Polonia",3,562,2014
"Polonia",4,756,2014
"Polonia",5,1547,2014
"Polonia",6,1181,2014
"Polonia",7,2944,2014
"Polonia",8,3022,2014
"Polonia",9,2372,2014
"Polonia",10,1405,2014
"Polonia",11,261,2014
"Polonia",12,218,2014
"Polonia",1,392,2015
"Polonia",2,181,2015
"Polonia",3,727,2015
"Polonia",4,1830,2015
"Polonia",5,2678,2015
"Polonia",6,2299,2015
"Polonia",7,3383,2015
"Polonia",8,3239,2015
"Polonia",9,3797,2015
"Polonia",10,2034,2015
"Polonia",11,267,2015
"Polonia",12,133,2015
"Polonia",1,593,2016
"Polonia",2,398,2016
"Polonia",3,264,2016
"Polonia",4,2632,2016
"Polonia",5,3078,2016
"Polonia",6,2640,2016
"Polonia",7,2653,2016
"Polonia",8,3467,2016
"Polonia",9,5664,2016
"Polonia",10,2409,2016
"Polonia",11,367,2016
"Polonia",12,123,2016
"Polonia",1,181,2017
"Polonia",2,450,2017
"Polonia",3,1381,2017
"Polonia",4,2871,2017
"Polonia",5,2787,2017
"Polonia",6,4370,2017
"Polonia",7,4393,2017
"Polonia",8,3050,2017
"Polonia",9,6247,2017
"Polonia",10,5253,2017
"Polonia",11,1086,2017
"Polonia",12,282,2017
"Polonia",1,422,2018
"Polonia",2,255,2018
"Polonia",3,392,2018
"Polonia",4,2586,2018
"Polonia",5,1955,2018
"Polonia",6,2661,2018
"Polonia",7,2077,2018
"Polonia",8,2000,2018
"Polonia",9,2029,2018
"Polonia",10,1010,2018
"Polonia",11,571,2018
"Polonia",12,342,2018
"Portugal",1,4884,2000
"Portugal",2,4518,2000
"Portugal",3,9917,2000
"Portugal",4,15124,2000
"Portugal",5,7171,2000
"Portugal",6,12180,2000
"Portugal",7,20264,2000
"Portugal",8,25333,2000
"Portugal",9,19566,2000
"Portugal",10,16437,2000
"Portugal",11,8791,2000
"Portugal",12,17425,2000
"Portugal",1,4545,2001
"Portugal",2,15132,2001
"Portugal",3,7803,2001
"Portugal",4,11540,2001
"Portugal",5,10092,2001
"Portugal",6,16604,2001
"Portugal",7,16488,2001
"Portugal",8,25081,2001
"Portugal",9,17010,2001
"Portugal",10,17577,2001
"Portugal",11,10877,2001
"Portugal",12,14082,2001
"Portugal",1,5585,2002
"Portugal",2,10204,2002
"Portugal",3,9144,2002
"Portugal",4,12568,2002
"Portugal",5,14711,2002
"Portugal",6,16239,2002
"Portugal",7,15117,2002
"Portugal",8,24162,2002
"Portugal",9,16224,2002
"Portugal",10,11751,2002
"Portugal",11,8059,2002
"Portugal",12,12599,2002
"Portugal",1,5887,2003
"Portugal",2,6631,2003
"Portugal",3,11406,2003
"Portugal",4,17573,2003
"Portugal",5,12100,2003
"Portugal",6,15172,2003
"Portugal",7,18561,2003
"Portugal",8,32113,2003
"Portugal",9,23581,2003
"Portugal",10,13079,2003
"Portugal",11,11522,2003
"Portugal",12,12794,2003
"Portugal",1,8376,2004
"Portugal",2,13047,2004
"Portugal",3,8257,2004
"Portugal",4,13005,2004
"Portugal",5,14356,2004
"Portugal",6,16003,2004
"Portugal",7,20378,2004
"Portugal",8,30926,2004
"Portugal",9,19653,2004
"Portugal",10,19148,2004
"Portugal",11,9608,2004
"Portugal",12,12824,2004
"Portugal",1,8531,2005
"Portugal",2,9950,2005
"Portugal",3,13561,2005
"Portugal",4,14794,2005
"Portugal",5,16643,2005
"Portugal",6,22328,2005
"Portugal",7,21210,2005
"Portugal",8,32451,2005
"Portugal",9,21977,2005
"Portugal",10,15699,2005
"Portugal",11,10040,2005
"Portugal",12,16330,2005
"Portugal",1,9481,2006
"Portugal",2,12122,2006
"Portugal",3,9777,2006
"Portugal",4,20954,2006
"Portugal",5,14418,2006
"Portugal",6,16421,2006
"Portugal",7,21180,2006
"Portugal",8,31258,2006
"Portugal",9,22798,2006
"Portugal",10,16606,2006
"Portugal",11,8799,2006
"Portugal",12,17038,2006
"Portugal",1,9347,2007
"Portugal",2,13087,2007
"Portugal",3,12624,2007
"Portugal",4,18021,2007
"Portugal",5,14247,2007
"Portugal",6,19477,2007
"Portugal",7,20617,2007
"Portugal",8,31310,2007
"Portugal",9,23187,2007
"Portugal",10,25055,2007
"Portugal",11,13022,2007
"Portugal",12,15693,2007
"Portugal",1,10510,2008
"Portugal",2,13077,2008
"Portugal",3,15639,2008
"Portugal",4,16738,2008
"Portugal",5,16043,2008
"Portugal",6,18385,2008
"Portugal",7,18111,2008
"Portugal",8,29182,2008
"Portugal",9,19033,2008
"Portugal",10,15432,2008
"Portugal",11,10770,2008
"Portugal",12,12223,2008
"Portugal",1,7896,2009
"Portugal",2,11515,2009
"Portugal",3,9349,2009
"Portugal",4,12969,2009
"Portugal",5,12905,2009
"Portugal",6,17432,2009
"Portugal",7,17412,2009
"Portugal",8,23833,2009
"Portugal",9,16991,2009
"Portugal",10,17175,2009
"Portugal",11,7945,2009
"Portugal",12,10329,2009
"Portugal",1,5842,2010
"Portugal",2,9576,2010
"Portugal",3,8524,2010
"Portugal",4,15781,2010
"Portugal",5,14304,2010
"Portugal",6,20514,2010
"Portugal",7,20037,2010
"Portugal",8,31201,2010
"Portugal",9,18419,2010
"Portugal",10,14758,2010
"Portugal",11,7483,2010
"Portugal",12,9606,2010
"Portugal",1,5453,2011
"Portugal",2,6418,2011
"Portugal",3,9279,2011
"Portugal",4,13591,2011
"Portugal",5,10908,2011
"Portugal",6,19948,2011
"Portugal",7,14688,2011
"Portugal",8,26183,2011
"Portugal",9,16433,2011
"Portugal",10,13452,2011
"Portugal",11,6317,2011
"Portugal",12,8335,2011
"Portugal",1,5599,2012
"Portugal",2,7122,2012
"Portugal",3,8525,2012
"Portugal",4,12580,2012
"Portugal",5,9726,2012
"Portugal",6,11469,2012
"Portugal",7,14690,2012
"Portugal",8,25259,2012
"Portugal",9,17121,2012
"Portugal",10,11088,2012
"Portugal",11,5949,2012
"Portugal",12,8999,2012
"Portugal",1,4281,2013
"Portugal",2,5749,2013
"Portugal",3,8374,2013
"Portugal",4,7504,2013
"Portugal",5,10075,2013
"Portugal",6,15904,2013
"Portugal",7,14645,2013
"Portugal",8,26767,2013
"Portugal",9,16420,2013
"Portugal",10,10400,2013
"Portugal",11,5068,2013
"Portugal",12,7535,2013
"Portugal",1,3606,2014
"Portugal",2,4686,2014
"Portugal",3,5905,2014
"Portugal",4,15300,2014
"Portugal",5,10979,2014
"Portugal",6,15271,2014
"Portugal",7,16383,2014
"Portugal",8,28333,2014
"Portugal",9,18311,2014
"Portugal",10,10888,2014
"Portugal",11,5427,2014
"Portugal",12,10293,2014
"Portugal",1,5468,2015
"Portugal",2,8273,2015
"Portugal",3,10984,2015
"Portugal",4,12086,2015
"Portugal",5,14908,2015
"Portugal",6,17134,2015
"Portugal",7,18063,2015
"Portugal",8,26658,2015
"Portugal",9,18834,2015
"Portugal",10,14314,2015
"Portugal",11,6069,2015
"Portugal",12,9218,2015
"Portugal",1,4979,2016
"Portugal",2,9038,2016
"Portugal",3,10095,2016
"Portugal",4,13796,2016
"Portugal",5,13726,2016
"Portugal",6,22165,2016
"Portugal",7,22862,2016
"Portugal",8,31780,2016
"Portugal",9,26411,2016
"Portugal",10,16646,2016
"Portugal",11,7398,2016
"Portugal",12,11899,2016
"Portugal",1,6342,2017
"Portugal",2,10378,2017
"Portugal",3,8021,2017
"Portugal",4,20375,2017
"Portugal",5,13383,2017
"Portugal",6,22144,2017
"Portugal",7,28543,2017
"Portugal",8,35240,2017
"Portugal",9,22479,2017
"Portugal",10,18663,2017
"Portugal",11,9692,2017
"Portugal",12,12964,2017
"Portugal",1,6737,2018
"Portugal",2,11004,2018
"Portugal",3,11347,2018
"Portugal",4,15976,2018
"Portugal",5,14628,2018
"Portugal",6,19237,2018
"Portugal",7,27197,2018
"Portugal",8,39409,2018
"Portugal",9,29049,2018
"Portugal",10,23126,2018
"Portugal",11,9285,2018
"Portugal",12,16526,2018
"Reino Unido",1,295,2000
"Reino Unido",2,572,2000
"Reino Unido",3,1611,2000
"Reino Unido",4,1656,2000
"Reino Unido",5,2149,2000
"Reino Unido",6,3117,2000
"Reino Unido",7,3728,2000
"Reino Unido",8,3456,2000
"Reino Unido",9,3647,2000
"Reino Unido",10,1650,2000
"Reino Unido",11,1221,2000
"Reino Unido",12,760,2000
"Reino Unido",1,515,2001
"Reino Unido",2,672,2001
"Reino Unido",3,1115,2001
"Reino Unido",4,1647,2001
"Reino Unido",5,2262,2001
"Reino Unido",6,3180,2001
"Reino Unido",7,3810,2001
"Reino Unido",8,3351,2001
"Reino Unido",9,4939,2001
"Reino Unido",10,1756,2001
"Reino Unido",11,857,2001
"Reino Unido",12,360,2001
"Reino Unido",1,376,2002
"Reino Unido",2,783,2002
"Reino Unido",3,1130,2002
"Reino Unido",4,3329,2002
"Reino Unido",5,2621,2002
"Reino Unido",6,4081,2002
"Reino Unido",7,2740,2002
"Reino Unido",8,4274,2002
"Reino Unido",9,3933,2002
"Reino Unido",10,2340,2002
"Reino Unido",11,1100,2002
"Reino Unido",12,2867,2002
"Reino Unido",1,632,2003
"Reino Unido",2,834,2003
"Reino Unido",3,1915,2003
"Reino Unido",4,2001,2003
"Reino Unido",5,5025,2003
"Reino Unido",6,4125,2003
"Reino Unido",7,3696,2003
"Reino Unido",8,4845,2003
"Reino Unido",9,5671,2003
"Reino Unido",10,3057,2003
"Reino Unido",11,1145,2003
"Reino Unido",12,772,2003
"Reino Unido",1,583,2004
"Reino Unido",2,2948,2004
"Reino Unido",3,2713,2004
"Reino Unido",4,1892,2004
"Reino Unido",5,4181,2004
"Reino Unido",6,5498,2004
"Reino Unido",7,4985,2004
"Reino Unido",8,4584,2004
"Reino Unido",9,6198,2004
"Reino Unido",10,2929,2004
"Reino Unido",11,1615,2004
"Reino Unido",12,984,2004
"Reino Unido",1,679,2005
"Reino Unido",2,780,2005
"Reino Unido",3,1459,2005
"Reino Unido",4,2594,2005
"Reino Unido",5,4617,2005
"Reino Unido",6,4390,2005
"Reino Unido",7,6165,2005
"Reino Unido",8,5591,2005
"Reino Unido",9,5950,2005
"Reino Unido",10,4413,2005
"Reino Unido",11,2418,2005
"Reino Unido",12,1031,2005
"Reino Unido",1,1200,2006
"Reino Unido",2,1255,2006
"Reino Unido",3,1982,2006
"Reino Unido",4,2939,2006
"Reino Unido",5,5379,2006
"Reino Unido",6,5499,2006
"Reino Unido",7,4262,2006
"Reino Unido",8,5284,2006
"Reino Unido",9,6737,2006
"Reino Unido",10,5323,2006
"Reino Unido",11,2013,2006
"Reino Unido",12,907,2006
"Reino Unido",1,1299,2007
"Reino Unido",2,2161,2007
"Reino Unido",3,3350,2007
"Reino Unido",4,4859,2007
"Reino Unido",5,7090,2007
"Reino Unido",6,7349,2007
"Reino Unido",7,5964,2007
"Reino Unido",8,5534,2007
"Reino Unido",9,6385,2007
"Reino Unido",10,5039,2007
"Reino Unido",11,1738,2007
"Reino Unido",12,859,2007
"Reino Unido",1,1624,2008
"Reino Unido",2,1559,2008
"Reino Unido",3,2139,2008
"Reino Unido",4,3826,2008
"Reino Unido",5,7189,2008
"Reino Unido",6,6207,2008
"Reino Unido",7,5589,2008
"Reino Unido",8,5097,2008
"Reino Unido",9,5724,2008
"Reino Unido",10,4376,2008
"Reino Unido",11,1113,2008
"Reino Unido",12,764,2008
"Reino Unido",1,770,2009
"Reino Unido",2,967,2009
"Reino Unido",3,1513,2009
"Reino Unido",4,2484,2009
"Reino Unido",5,4109,2009
"Reino Unido",6,3613,2009
"Reino Unido",7,4515,2009
"Reino Unido",8,4604,2009
"Reino Unido",9,4357,2009
"Reino Unido",10,3950,2009
"Reino Unido",11,1021,2009
"Reino Unido",12,838,2009
"Reino Unido",1,704,2010
"Reino Unido",2,743,2010
"Reino Unido",3,1331,2010
"Reino Unido",4,2080,2010
"Reino Unido",5,4573,2010
"Reino Unido",6,3689,2010
"Reino Unido",7,4340,2010
"Reino Unido",8,4666,2010
"Reino Unido",9,5178,2010
"Reino Unido",10,3674,2010
"Reino Unido",11,1029,2010
"Reino Unido",12,801,2010
"Reino Unido",1,669,2011
"Reino Unido",2,571,2011
"Reino Unido",3,2350,2011
"Reino Unido",4,2159,2011
"Reino Unido",5,4551,2011
"Reino Unido",6,5573,2011
"Reino Unido",7,3681,2011
"Reino Unido",8,5128,2011
"Reino Unido",9,5857,2011
"Reino Unido",10,3445,2011
"Reino Unido",11,1155,2011
"Reino Unido",12,702,2011
"Reino Unido",1,562,2012
"Reino Unido",2,1015,2012
"Reino Unido",3,1522,2012
"Reino Unido",4,3249,2012
"Reino Unido",5,4413,2012
"Reino Unido",6,5769,2012
"Reino Unido",7,4728,2012
"Reino Unido",8,5320,2012
"Reino Unido",9,6655,2012
"Reino Unido",10,4664,2012
"Reino Unido",11,2114,2012
"Reino Unido",12,875,2012
"Reino Unido",1,783,2013
"Reino Unido",2,1045,2013
"Reino Unido",3,2269,2013
"Reino Unido",4,3577,2013
"Reino Unido",5,8353,2013
"Reino Unido",6,7129,2013
"Reino Unido",7,6005,2013
"Reino Unido",8,6136,2013
"Reino Unido",9,9571,2013
"Reino Unido",10,4462,2013
"Reino Unido",11,1723,2013
"Reino Unido",12,807,2013
"Reino Unido",1,578,2014
"Reino Unido",2,820,2014
"Reino Unido",3,1860,2014
"Reino Unido",4,2914,2014
"Reino Unido",5,9450,2014
"Reino Unido",6,8173,2014
"Reino Unido",7,6690,2014
"Reino Unido",8,6702,2014
"Reino Unido",9,9311,2014
"Reino Unido",10,5296,2014
"Reino Unido",11,2372,2014
"Reino Unido",12,779,2014
"Reino Unido",1,772,2015
"Reino Unido",2,1118,2015
"Reino Unido",3,1493,2015
"Reino Unido",4,4507,2015
"Reino Unido",5,9364,2015
"Reino Unido",6,9430,2015
"Reino Unido",7,8642,2015
"Reino Unido",8,8427,2015
"Reino Unido",9,11731,2015
"Reino Unido",10,5766,2015
"Reino Unido",11,1571,2015
"Reino Unido",12,762,2015
"Reino Unido",1,774,2016
"Reino Unido",2,1116,2016
"Reino Unido",3,2123,2016
"Reino Unido",4,5216,2016
"Reino Unido",5,7905,2016
"Reino Unido",6,10139,2016
"Reino Unido",7,7506,2016
"Reino Unido",8,8608,2016
"Reino Unido",9,10575,2016
"Reino Unido",10,6609,2016
"Reino Unido",11,1742,2016
"Reino Unido",12,865,2016
"Reino Unido",1,1033,2017
"Reino Unido",2,1144,2017
"Reino Unido",3,1878,2017
"Reino Unido",4,6797,2017
"Reino Unido",5,11504,2017
"Reino Unido",6,10137,2017
"Reino Unido",7,8312,2017
"Reino Unido",8,7919,2017
"Reino Unido",9,12625,2017
"Reino Unido",10,7180,2017
"Reino Unido",11,1650,2017
"Reino Unido",12,1309,2017
"Reino Unido",1,1037,2018
"Reino Unido",2,1259,2018
"Reino Unido",3,2339,2018
"Reino Unido",4,4794,2018
"Reino Unido",5,11391,2018
"Reino Unido",6,8840,2018
"Reino Unido",7,6890,2018
"Reino Unido",8,7005,2018
"Reino Unido",9,12083,2018
"Reino Unido",10,6699,2018
"Reino Unido",11,1804,2018
"Reino Unido",12,1352,2018
"República Checa",1,9,2000
"República Checa",2,8,2000
"República Checa",3,0,2000
"República Checa",4,129,2000
"República Checa",5,88,2000
"República Checa",6,34,2000
"República Checa",7,42,2000
"República Checa",8,164,2000
"República Checa",9,71,2000
"República Checa",10,27,2000
"República Checa",11,26,2000
"República Checa",12,164,2000
"República Checa",1,27,2001
"República Checa",2,106,2001
"República Checa",3,97,2001
"República Checa",4,94,2001
"República Checa",5,629,2001
"República Checa",6,26,2001
"República Checa",7,142,2001
"República Checa",8,54,2001
"República Checa",9,47,2001
"República Checa",10,97,2001
"República Checa",11,43,2001
"República Checa",12,0,2001
"República Checa",1,218,2002
"República Checa",2,36,2002
"República Checa",3,27,2002
"República Checa",4,49,2002
"República Checa",5,33,2002
"República Checa",6,65,2002
"República Checa",7,4,2002
"República Checa",8,130,2002
"República Checa",9,34,2002
"República Checa",10,553,2002
"República Checa",11,0,2002
"República Checa",12,32,2002
"República Checa",1,31,2003
"República Checa",2,23,2003
"República Checa",3,0,2003
"República Checa",4,376,2003
"República Checa",5,58,2003
"República Checa",6,48,2003
"República Checa",7,36,2003
"República Checa",8,453,2003
"República Checa",9,21,2003
"República Checa",10,87,2003
"República Checa",11,20,2003
"República Checa",12,0,2003
"República Checa",1,56,2004
"República Checa",2,0,2004
"República Checa",3,71,2004
"República Checa",4,142,2004
"República Checa",5,186,2004
"República Checa",6,96,2004
"República Checa",7,99,2004
"República Checa",8,98,2004
"República Checa",9,69,2004
"República Checa",10,16,2004
"República Checa",11,40,2004
"República Checa",12,22,2004
"República Checa",1,14,2005
"República Checa",2,14,2005
"República Checa",3,224,2005
"República Checa",4,40,2005
"República Checa",5,23,2005
"República Checa",6,444,2005
"República Checa",7,92,2005
"República Checa",8,119,2005
"República Checa",9,48,2005
"República Checa",10,109,2005
"República Checa",11,65,2005
"República Checa",12,0,2005
"República Checa",1,77,2006
"República Checa",2,67,2006
"República Checa",3,56,2006
"República Checa",4,390,2006
"República Checa",5,267,2006
"República Checa",6,100,2006
"República Checa",7,183,2006
"República Checa",8,47,2006
"República Checa",9,91,2006
"República Checa",10,80,2006
"República Checa",11,39,2006
"República Checa",12,21,2006
"República Checa",1,61,2007
"República Checa",2,21,2007
"República Checa",3,52,2007
"República Checa",4,23,2007
"República Checa",5,341,2007
"República Checa",6,452,2007
"República Checa",7,149,2007
"República Checa",8,478,2007
"República Checa",9,80,2007
"República Checa",10,113,2007
"República Checa",11,123,2007
"República Checa",12,299,2007
"República Checa",1,38,2008
"República Checa",2,29,2008
"República Checa",3,248,2008
"República Checa",4,57,2008
"República Checa",5,192,2008
"República Checa",6,127,2008
"República Checa",7,798,2008
"República Checa",8,146,2008
"República Checa",9,339,2008
"República Checa",10,90,2008
"República Checa",11,29,2008
"República Checa",12,226,2008
"República Checa",1,38,2009
"República Checa",2,63,2009
"República Checa",3,84,2009
"República Checa",4,179,2009
"República Checa",5,369,2009
"República Checa",6,277,2009
"República Checa",7,305,2009
"República Checa",8,156,2009
"República Checa",9,202,2009
"República Checa",10,36,2009
"República Checa",11,68,2009
"República Checa",12,258,2009
"República Checa",1,28,2010
"República Checa",2,131,2010
"República Checa",3,41,2010
"República Checa",4,78,2010
"República Checa",5,532,2010
"República Checa",6,187,2010
"República Checa",7,335,2010
"República Checa",8,581,2010
"República Checa",9,418,2010
"República Checa",10,200,2010
"República Checa",11,148,2010
"República Checa",12,20,2010
"República Checa",1,114,2011
"República Checa",2,26,2011
"República Checa",3,67,2011
"República Checa",4,364,2011
"República Checa",5,157,2011
"República Checa",6,274,2011
"República Checa",7,354,2011
"República Checa",8,276,2011
"República Checa",9,388,2011
"República Checa",10,141,2011
"República Checa",11,66,2011
"República Checa",12,18,2011
"República Checa",1,118,2012
"República Checa",2,0,2012
"República Checa",3,42,2012
"República Checa",4,200,2012
"República Checa",5,217,2012
"República Checa",6,470,2012
"República Checa",7,173,2012
"República Checa",8,352,2012
"República Checa",9,326,2012
"República Checa",10,82,2012
"República Checa",11,132,2012
"República Checa",12,0,2012
"República Checa",1,108,2013
"República Checa",2,79,2013
"República Checa",3,93,2013
"República Checa",4,263,2013
"República Checa",5,331,2013
"República Checa",6,313,2013
"República Checa",7,147,2013
"República Checa",8,395,2013
"República Checa",9,413,2013
"República Checa",10,229,2013
"República Checa",11,123,2013
"República Checa",12,21,2013
"República Checa",1,122,2014
"República Checa",2,43,2014
"República Checa",3,139,2014
"República Checa",4,152,2014
"República Checa",5,472,2014
"República Checa",6,210,2014
"República Checa",7,359,2014
"República Checa",8,357,2014
"República Checa",9,706,2014
"República Checa",10,263,2014
"República Checa",11,134,2014
"República Checa",12,47,2014
"República Checa",1,135,2015
"República Checa",2,65,2015
"República Checa",3,12,2015
"República Checa",4,262,2015
"República Checa",5,460,2015
"República Checa",6,591,2015
"República Checa",7,672,2015
"República Checa",8,340,2015
"República Checa",9,540,2015
"República Checa",10,234,2015
"República Checa",11,150,2015
"República Checa",12,58,2015
"República Checa",1,56,2016
"República Checa",2,41,2016
"República Checa",3,73,2016
"República Checa",4,125,2016
"República Checa",5,382,2016
"República Checa",6,707,2016
"República Checa",7,875,2016
"República Checa",8,811,2016
"República Checa",9,684,2016
"República Checa",10,710,2016
"República Checa",11,354,2016
"República Checa",12,78,2016
"República Checa",1,108,2017
"República Checa",2,103,2017
"República Checa",3,353,2017
"República Checa",4,650,2017
"República Checa",5,1118,2017
"República Checa",6,565,2017
"República Checa",7,690,2017
"República Checa",8,585,2017
"República Checa",9,1891,2017
"República Checa",10,904,2017
"República Checa",11,77,2017
"República Checa",12,179,2017
"República Checa",1,69,2018
"República Checa",2,76,2018
"República Checa",3,205,2018
"República Checa",4,234,2018
"República Checa",5,487,2018
"República Checa",6,511,2018
"República Checa",7,489,2018
"República Checa",8,642,2018
"República Checa",9,637,2018
"República Checa",10,291,2018
"República Checa",11,233,2018
"República Checa",12,31,2018
"Resto América Central y Sur",1,182,2000
"Resto América Central y Sur",2,415,2000
